appointment_id,location_id,employee_id,client_id,child_id,notes,has_specific_employee,start_time,end_time
2232,1,18,1209,1209,"Go ahead, make my day.",true,2020-07-06 22:57:08 UTC,
2782,2,22,266,266,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-06-24 21:18:23 UTC,
2697,3,32,117,117,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-07-06 19:17:21 UTC,
1961,1,13,1657,1657,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-07-16 19:00:31 UTC,
4513,2,26,1153,1153,I love the smell of napalm in the morning.,true,2020-06-25 17:50:03 UTC,
7,3,38,432,432,"Frankly, my dear, I don’t give a damn.",false,2020-07-19 17:21:55 UTC,
4114,1,15,309,309,"Frankly, my dear, I don’t give a damn.",false,2020-07-07 21:47:49 UTC,
4669,2,23,1540,1540,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-07-09 18:55:13 UTC,
2582,3,32,1411,1411,"Go ahead, make my day.",true,2020-06-25 20:38:31 UTC,
1981,1,10,295,295,May the Force be with you.,true,2020-06-26 20:45:52 UTC,
3067,2,26,256,256,You talking to me?,false,2020-07-04 17:07:01 UTC,
4831,3,39,1842,1842,What we've got here is failure to communicate.,true,2020-07-01 20:10:19 UTC,
793,1,15,15,15,What we've got here is failure to communicate.,false,2020-07-18 21:54:37 UTC,
1212,2,26,666,666,I love the smell of napalm in the morning.,false,2020-07-05 21:37:34 UTC,
300,3,37,673,673,"Go ahead, make my day.",false,2020-07-08 22:43:40 UTC,
1518,1,10,1330,1330,I love the smell of napalm in the morning.,false,2020-07-20 20:27:11 UTC,
3680,2,21,937,937,I love the smell of napalm in the morning.,true,2020-07-11 18:37:36 UTC,
1626,3,34,1406,1406,You talking to me?,false,2020-07-09 20:23:36 UTC,
4570,1,13,1232,1232,You talking to me?,false,2020-07-04 21:30:02 UTC,
1159,2,27,1704,1704,I'm going to make him an offer he can't refuse.,true,2020-06-26 17:14:59 UTC,
4767,3,30,285,285,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-07-12 21:27:08 UTC,
279,1,19,197,197,"Frankly, my dear, I don’t give a damn.",false,2020-07-15 19:07:03 UTC,
4584,2,26,547,547,"Go ahead, make my day.",true,2020-06-29 20:11:03 UTC,
4174,3,38,1437,1437,I love the smell of napalm in the morning.,true,2020-07-09 18:56:50 UTC,
4664,1,19,866,866,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-06-28 17:37:25 UTC,
730,2,25,1964,1964,"Here's looking at you, kid.",false,2020-07-11 20:01:29 UTC,
2282,3,39,1791,1791,I'm going to make him an offer he can't refuse.,true,2020-07-16 19:12:09 UTC,
4374,1,12,283,283,"Frankly, my dear, I don’t give a damn.",false,2020-07-07 21:45:04 UTC,
353,2,21,1296,1296,"Here's looking at you, kid.",false,2020-07-09 17:37:54 UTC,
4906,3,31,473,473,You talking to me?,false,2020-07-09 22:17:44 UTC,
938,1,14,1362,1362,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-07-12 20:39:14 UTC,
45,2,27,606,606,May the Force be with you.,false,2020-07-01 20:41:19 UTC,
4978,3,38,1222,1222,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-03 17:46:59 UTC,
2958,1,15,589,589,You talking to me?,true,2020-07-19 19:16:40 UTC,
1263,2,29,1267,1267,May the Force be with you.,false,2020-06-29 18:50:49 UTC,
2847,3,30,1596,1596,May the Force be with you.,true,2020-07-01 20:30:53 UTC,
423,1,15,1408,1408,You talking to me?,false,2020-06-25 22:39:38 UTC,
1982,2,29,747,747,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-07-22 17:57:33 UTC,
98,3,33,1670,1670,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-07-22 22:49:30 UTC,
2431,1,14,1984,1984,I love the smell of napalm in the morning.,false,2020-07-21 17:23:49 UTC,
1206,2,26,1654,1654,What we've got here is failure to communicate.,false,2020-07-10 20:02:18 UTC,
611,3,31,155,155,"Go ahead, make my day.",true,2020-07-20 18:27:03 UTC,
4074,1,17,1136,1136,"Frankly, my dear, I don’t give a damn.",false,2020-07-17 17:08:04 UTC,
1201,2,26,705,705,You talking to me?,false,2020-07-07 18:42:10 UTC,
3195,3,35,1834,1834,May the Force be with you.,false,2020-07-11 20:35:50 UTC,
519,1,13,590,590,"Go ahead, make my day.",false,2020-07-01 22:57:20 UTC,
2271,2,27,1785,1785,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-07-21 21:44:47 UTC,
1926,3,36,1707,1707,You talking to me?,false,2020-07-18 22:58:17 UTC,
1318,1,17,824,824,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-07-16 17:59:14 UTC,
1069,2,24,1391,1391,"Frankly, my dear, I don’t give a damn.",false,2020-06-26 22:12:17 UTC,
3102,3,30,2000,2000,I'm going to make him an offer he can't refuse.,false,2020-07-14 17:02:05 UTC,
740,1,11,1949,1949,May the Force be with you.,true,2020-07-20 19:39:02 UTC,
1552,2,28,618,618,"Frankly, my dear, I don’t give a damn.",true,2020-06-27 18:02:25 UTC,
4369,3,36,30,30,You talking to me?,false,2020-07-12 17:37:05 UTC,
1314,1,10,1069,1069,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-07-08 18:35:00 UTC,
2044,2,24,56,56,"Frankly, my dear, I don’t give a damn.",false,2020-07-11 21:55:04 UTC,
4341,3,30,1577,1577,I'm going to make him an offer he can't refuse.,false,2020-07-18 17:02:24 UTC,
1937,1,17,1102,1102,I love the smell of napalm in the morning.,false,2020-07-21 22:03:20 UTC,
3624,2,27,691,691,"Here's looking at you, kid.",true,2020-07-07 22:49:38 UTC,
103,3,36,1590,1590,May the Force be with you.,true,2020-07-15 19:18:04 UTC,
624,1,10,1546,1546,May the Force be with you.,false,2020-07-16 20:17:42 UTC,
506,2,28,997,997,"Here's looking at you, kid.",true,2020-07-19 18:18:02 UTC,
1375,3,32,334,334,"Go ahead, make my day.",true,2020-07-17 20:08:37 UTC,
4783,1,15,1215,1215,What we've got here is failure to communicate.,false,2020-06-23 17:52:20 UTC,
4011,2,21,59,59,You talking to me?,false,2020-06-25 22:06:25 UTC,
656,3,31,381,381,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-07-19 19:14:44 UTC,
858,1,14,1894,1894,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-07-02 18:33:20 UTC,
231,2,25,691,691,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-06-28 19:27:06 UTC,
1509,3,30,580,580,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-07-05 17:19:37 UTC,
3307,1,16,271,271,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-07-01 18:09:01 UTC,
4732,2,24,979,979,"Here's looking at you, kid.",true,2020-06-25 22:10:23 UTC,
966,3,39,1921,1921,May the Force be with you.,false,2020-06-30 18:46:45 UTC,
2853,1,12,1715,1715,What we've got here is failure to communicate.,true,2020-07-01 22:06:29 UTC,
4904,2,28,985,985,"Frankly, my dear, I don’t give a damn.",true,2020-07-04 18:47:17 UTC,
3199,3,39,742,742,What we've got here is failure to communicate.,false,2020-06-30 22:21:57 UTC,
770,1,13,986,986,I'm going to make him an offer he can't refuse.,true,2020-06-27 20:37:29 UTC,
597,2,26,267,267,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-06-30 17:32:04 UTC,
432,3,31,802,802,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-17 18:56:14 UTC,
287,1,11,1927,1927,May the Force be with you.,true,2020-07-07 18:31:25 UTC,
2135,2,23,959,959,"Go ahead, make my day.",false,2020-07-17 17:25:36 UTC,
4548,3,39,1130,1130,"Here's looking at you, kid.",true,2020-06-29 17:47:58 UTC,
3740,1,10,619,619,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-07-05 20:34:40 UTC,
919,2,26,836,836,What we've got here is failure to communicate.,true,2020-06-25 22:14:23 UTC,
4777,3,31,1026,1026,You talking to me?,true,2020-06-25 22:33:26 UTC,
4687,1,18,225,225,I love the smell of napalm in the morning.,true,2020-07-06 19:34:54 UTC,
4445,2,29,1225,1225,"Here's looking at you, kid.",true,2020-07-03 19:19:05 UTC,
4599,3,35,1478,1478,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-07-01 17:18:44 UTC,
4523,1,16,116,116,May the Force be with you.,true,2020-07-13 22:54:05 UTC,
825,2,20,382,382,May the Force be with you.,false,2020-07-09 17:26:54 UTC,
1749,3,34,1753,1753,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-06-24 21:57:35 UTC,
4148,1,13,1555,1555,What we've got here is failure to communicate.,false,2020-07-14 17:48:39 UTC,
2978,2,22,1031,1031,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-07-17 18:51:24 UTC,
2452,3,36,113,113,"Frankly, my dear, I don’t give a damn.",false,2020-06-30 22:19:46 UTC,
4979,1,14,224,224,"Go ahead, make my day.",true,2020-06-26 19:46:54 UTC,
4920,2,26,775,775,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-07-19 18:35:14 UTC,
409,3,32,1501,1501,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-07-03 18:29:41 UTC,
4269,1,11,561,561,"Here's looking at you, kid.",false,2020-07-12 17:29:26 UTC,
1924,2,26,1025,1025,You talking to me?,false,2020-06-24 18:26:33 UTC,
1604,3,36,631,631,"Frankly, my dear, I don’t give a damn.",true,2020-07-13 18:31:36 UTC,
2831,1,13,1353,1353,"Frankly, my dear, I don’t give a damn.",true,2020-07-14 17:56:11 UTC,
3723,2,21,100,100,"Go ahead, make my day.",true,2020-07-05 19:37:41 UTC,
1162,3,36,15,15,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-06-30 22:48:36 UTC,
2167,1,14,310,310,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-07-14 19:31:45 UTC,
2672,2,25,17,17,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-17 20:36:37 UTC,
163,3,38,1627,1627,You talking to me?,false,2020-06-28 21:02:42 UTC,
1918,1,16,1101,1101,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-22 19:41:50 UTC,
644,2,28,566,566,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-07-05 19:13:39 UTC,
718,3,33,255,255,You talking to me?,false,2020-06-29 21:44:04 UTC,
2086,1,12,1011,1011,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-07-01 22:11:47 UTC,
462,2,25,465,465,You talking to me?,true,2020-07-06 17:33:41 UTC,
1168,3,31,1142,1142,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-06-25 18:49:13 UTC,
4971,1,15,1053,1053,What we've got here is failure to communicate.,true,2020-07-19 17:13:43 UTC,
2787,2,27,159,159,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-07-05 18:33:27 UTC,
2967,3,38,228,228,You talking to me?,true,2020-06-25 20:24:30 UTC,
2585,1,18,1321,1321,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-07-10 17:48:52 UTC,
1174,2,25,1391,1391,"Here's looking at you, kid.",true,2020-06-27 21:51:51 UTC,
2760,3,33,185,185,May the Force be with you.,true,2020-06-23 17:47:30 UTC,
4698,1,19,1049,1049,What we've got here is failure to communicate.,false,2020-06-28 21:32:10 UTC,
2957,2,21,616,616,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-06-26 19:45:19 UTC,
2043,3,35,1060,1060,I love the smell of napalm in the morning.,false,2020-07-17 20:32:35 UTC,
3932,1,17,1343,1343,"Here's looking at you, kid.",true,2020-06-26 18:57:46 UTC,
4365,2,26,378,378,"Frankly, my dear, I don’t give a damn.",true,2020-06-23 22:54:31 UTC,
2547,3,30,1797,1797,I love the smell of napalm in the morning.,false,2020-07-22 17:09:06 UTC,
3830,1,15,1138,1138,What we've got here is failure to communicate.,true,2020-06-29 22:13:51 UTC,
526,2,20,981,981,May the Force be with you.,true,2020-06-30 19:31:38 UTC,
3420,3,32,682,682,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-06-25 21:42:22 UTC,
3562,1,12,854,854,"Go ahead, make my day.",false,2020-07-07 20:57:55 UTC,
638,2,24,869,869,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-02 21:53:58 UTC,
3485,3,33,1015,1015,May the Force be with you.,false,2020-06-30 21:43:35 UTC,
2237,1,10,580,580,"Here's looking at you, kid.",true,2020-06-24 18:46:20 UTC,
1565,2,24,1833,1833,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-10 18:12:58 UTC,
1846,3,32,640,640,I love the smell of napalm in the morning.,true,2020-07-08 17:44:34 UTC,
675,1,18,1132,1132,May the Force be with you.,true,2020-07-02 18:24:58 UTC,
2724,2,23,1000,1000,"Go ahead, make my day.",true,2020-07-22 18:47:45 UTC,
1161,3,39,1427,1427,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-06-23 21:58:09 UTC,
3886,1,12,704,704,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-07-18 22:39:48 UTC,
4472,2,23,721,721,"Frankly, my dear, I don’t give a damn.",false,2020-06-27 20:01:31 UTC,
4796,3,36,618,618,May the Force be with you.,true,2020-06-28 18:04:47 UTC,
1966,1,13,851,851,"Go ahead, make my day.",false,2020-07-02 18:54:29 UTC,
1248,2,21,1081,1081,"Here's looking at you, kid.",true,2020-06-27 20:07:32 UTC,
2378,3,33,654,654,May the Force be with you.,true,2020-07-17 21:28:18 UTC,
2829,1,17,466,466,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-06-30 21:17:46 UTC,
3215,2,21,1979,1979,May the Force be with you.,false,2020-07-21 18:43:22 UTC,
3589,3,33,1880,1880,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-07-06 21:55:08 UTC,
2332,1,19,1917,1917,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-06-26 19:29:14 UTC,
2065,2,27,5,5,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-06-25 20:25:56 UTC,
4497,3,30,1618,1618,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-07-18 17:38:21 UTC,
3640,1,18,878,878,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-07-21 22:19:07 UTC,
237,2,27,962,962,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-05 19:04:39 UTC,
607,3,32,758,758,What we've got here is failure to communicate.,false,2020-07-01 17:54:32 UTC,
3217,1,11,429,429,I'm going to make him an offer he can't refuse.,true,2020-07-05 20:10:36 UTC,
346,2,28,151,151,You talking to me?,false,2020-07-19 19:40:35 UTC,
2548,3,32,1803,1803,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-06-30 21:38:08 UTC,
2193,1,18,606,606,I love the smell of napalm in the morning.,false,2020-06-23 17:57:01 UTC,
3745,2,22,936,936,"Go ahead, make my day.",false,2020-07-01 19:29:15 UTC,
948,3,38,351,351,May the Force be with you.,false,2020-07-10 20:13:54 UTC,
2315,1,10,1517,1517,What we've got here is failure to communicate.,false,2020-07-01 18:42:13 UTC,
2539,2,23,1208,1208,You talking to me?,true,2020-06-25 17:15:49 UTC,
1037,3,30,1617,1617,May the Force be with you.,false,2020-07-22 22:59:17 UTC,
291,1,13,1189,1189,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-07-02 18:33:23 UTC,
3712,2,23,3,3,I love the smell of napalm in the morning.,true,2020-07-19 19:07:51 UTC,
617,3,36,1724,1724,What we've got here is failure to communicate.,true,2020-07-06 19:04:13 UTC,
2409,1,18,972,972,"Go ahead, make my day.",true,2020-07-03 20:32:47 UTC,
1160,2,28,1130,1130,What we've got here is failure to communicate.,false,2020-07-01 18:29:55 UTC,
361,3,31,923,923,You talking to me?,true,2020-07-08 19:06:38 UTC,
1189,1,18,1589,1589,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-07-22 19:43:34 UTC,
4582,2,28,994,994,"Go ahead, make my day.",false,2020-07-10 17:26:16 UTC,
1588,3,32,1128,1128,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-03 21:22:57 UTC,
4780,1,18,1342,1342,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-07-21 17:05:58 UTC,
1638,2,29,369,369,"Frankly, my dear, I don’t give a damn.",false,2020-07-11 18:46:59 UTC,
928,3,33,1227,1227,"Frankly, my dear, I don’t give a damn.",true,2020-06-28 22:09:14 UTC,
3963,1,18,1629,1629,What we've got here is failure to communicate.,true,2020-07-18 21:17:09 UTC,
2274,2,20,520,520,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-07-07 19:41:25 UTC,
2863,3,36,360,360,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-07-14 17:54:16 UTC,
3271,1,10,652,652,You talking to me?,false,2020-07-09 17:30:51 UTC,
2631,2,28,147,147,"Go ahead, make my day.",true,2020-07-12 19:18:13 UTC,
2514,3,30,730,730,"Go ahead, make my day.",true,2020-06-29 19:04:29 UTC,
2341,1,17,990,990,I love the smell of napalm in the morning.,true,2020-07-01 20:34:46 UTC,
2201,2,23,314,314,"Frankly, my dear, I don’t give a damn.",true,2020-07-01 21:18:02 UTC,
4077,3,38,536,536,"Frankly, my dear, I don’t give a damn.",true,2020-07-06 20:41:36 UTC,
3751,1,18,873,873,"Frankly, my dear, I don’t give a damn.",true,2020-06-30 21:58:02 UTC,
1715,2,29,486,486,"Frankly, my dear, I don’t give a damn.",false,2020-06-23 17:53:04 UTC,
229,3,30,1130,1130,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-07-05 18:50:05 UTC,
4204,1,13,601,601,You talking to me?,false,2020-07-10 22:23:32 UTC,
4446,2,21,1988,1988,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-07-10 20:07:22 UTC,
452,3,35,559,559,May the Force be with you.,false,2020-07-15 17:33:59 UTC,
2344,1,14,713,713,You talking to me?,true,2020-07-15 17:16:31 UTC,
737,2,26,968,968,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-06-24 18:36:13 UTC,
2212,3,37,347,347,May the Force be with you.,true,2020-06-25 17:03:52 UTC,
4656,1,11,391,391,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-07-13 17:08:52 UTC,
2051,2,28,868,868,I love the smell of napalm in the morning.,true,2020-06-27 22:44:44 UTC,
2599,3,35,967,967,I'm going to make him an offer he can't refuse.,true,2020-07-01 17:39:32 UTC,
8170,1,13,1411,1411,What we've got here is failure to communicate.,false,2020-06-23 22:58:37 UTC,
8883,2,29,1079,1079,May the Force be with you.,false,2020-07-06 22:48:27 UTC,
7363,3,34,1817,1817,"Go ahead, make my day.",false,2020-07-05 20:04:23 UTC,
7226,1,12,1911,1911,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-07-07 21:17:51 UTC,
6199,2,29,312,312,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-06-24 17:28:55 UTC,
7791,3,36,985,985,"Frankly, my dear, I don’t give a damn.",false,2020-07-21 21:06:28 UTC,
7093,1,14,1402,1402,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-07-11 22:09:07 UTC,
6532,2,22,193,193,"Frankly, my dear, I don’t give a damn.",true,2020-07-15 17:43:20 UTC,
7161,3,36,831,831,"Frankly, my dear, I don’t give a damn.",true,2020-06-30 22:24:19 UTC,
8965,1,14,1015,1015,May the Force be with you.,false,2020-06-29 20:33:50 UTC,
7607,2,23,875,875,"Here's looking at you, kid.",true,2020-07-18 17:39:42 UTC,
6559,3,38,371,371,I love the smell of napalm in the morning.,false,2020-06-23 22:09:47 UTC,
8706,1,12,1466,1466,May the Force be with you.,false,2020-06-23 17:19:21 UTC,
7276,2,29,836,836,I'm going to make him an offer he can't refuse.,true,2020-07-11 18:52:11 UTC,
6072,3,36,171,171,What we've got here is failure to communicate.,false,2020-07-16 22:57:34 UTC,
7876,1,10,284,284,"Go ahead, make my day.",false,2020-07-18 21:16:36 UTC,
8273,2,29,1422,1422,"Here's looking at you, kid.",false,2020-07-02 20:08:07 UTC,
7694,3,39,157,157,"Frankly, my dear, I don’t give a damn.",false,2020-07-15 19:59:25 UTC,
6800,1,11,239,239,What we've got here is failure to communicate.,false,2020-07-20 19:05:16 UTC,
6406,2,29,628,628,You talking to me?,true,2020-06-23 20:25:25 UTC,
8938,3,35,496,496,"Here's looking at you, kid.",true,2020-07-13 19:58:14 UTC,
8061,1,10,1580,1580,What we've got here is failure to communicate.,false,2020-06-26 19:39:09 UTC,
6465,2,23,1002,1002,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-12 18:21:35 UTC,
